contrat_id,client_id,produit_id,agence_id,montant_finance,apport_client,taux_interet,duree_mois,mensualite,date_deblocage,date_fin_prevue,statut_contrat,motif_credit,nb_echeances_total,montant_total_du
CTR0013619,CLI005940,PROD006,AG020,73740.3,0.0,11.44,36,2429.56,2022-08-06,2025-07-21,En cours,Restructuration,36,87464.16
CTR0013620,CLI006315,PROD002,AG016,109949.88,21989.98,9.02,54,2484.75,2021-03-10,2025-08-16,En cours,Automobile,54,134176.5
CTR0013621,CLI003827,PROD007,AG012,54336.91,0.0,7.87,30,2001.16,2019-06-26,2021-12-12,En retard,Consommation,30,60034.8
CTR0013622,CLI001157,PROD003,AG006,26132.58,0.0,12.48,18,1599.45,2015-08-30,2017-02-20,Restructuré,Consommation,18,28790.1
CTR0013623,CLI009521,PROD003,AG021,25972.57,0.0,12.14,42,762.12,2017-12-07,2021-05-20,En retard,Consommation,42,32009.04
CTR0013624,CLI005788,PROD004,AG016,72496.04,7249.6,8.5,12,6323.09,2020-05-27,2021-05-22,En cours,Équipement,12,75877.08
CTR0013625,CLI007142,PROD005,AG005,69380.93,10407.14,9.14,18,4139.4,2018-03-26,2019-09-17,Soldé,Automobile,18,74509.2
CTR0013626,CLI000375,PROD008,AG017,57349.27,0.0,7.18,18,3370.23,2018-03-16,2019-09-07,En cours,Consommation,18,60664.14
CTR0013627,CLI008056,PROD004,AG010,40268.26,4026.83,8.92,48,1000.55,2018-06-02,2022-05-12,En contentieux,Équipement,48,48026.4
CTR0013628,CLI009750,PROD004,AG013,23174.05,2317.41,10.68,36,755.18,2015-08-20,2018-08-04,Soldé,Équipement,36,27186.48
CTR0013629,CLI002847,PROD001,AG004,87436.31,8743.63,6.68,54,1879.2,2019-12-09,2024-05-16,En cours,Automobile,54,101476.8
CTR0013630,CLI000619,PROD002,AG010,42601.44,8520.29,9.23,24,1950.73,2020-01-20,2022-01-09,Soldé,Automobile,24,46817.52
CTR0013631,CLI008624,PROD002,AG011,75652.61,15130.52,7.81,42,2064.46,2017-04-07,2020-09-18,En cours,Automobile,42,86707.32
CTR0013632,CLI009712,PROD001,AG016,223978.45,22397.85,6.5,48,5311.64,2020-03-20,2024-02-28,En cours,Automobile,48,254958.72
CTR0013633,CLI009662,PROD007,AG016,29093.41,0.0,9.58,18,1741.64,2022-03-18,2023-09-09,Soldé,Consommation,18,31349.52
CTR0013634,CLI001892,PROD004,AG021,64856.18,6485.62,8.09,48,1586.07,2015-11-12,2019-10-22,En cours,Équipement,48,76131.36
CTR0013635,CLI008355,PROD008,AG011,64867.1,0.0,9.06,42,1808.02,2016-05-14,2019-10-26,En cours,Consommation,42,75936.84
CTR0013636,CLI003774,PROD003,AG013,64548.39,0.0,10.36,6,11085.47,2019-08-09,2020-02-05,En retard,Consommation,6,66512.82
CTR0013637,CLI007678,PROD005,AG005,33152.7,4972.9,10.63,36,1079.58,2015-03-25,2018-03-09,En cours,Automobile,36,38864.88
CTR0013638,CLI007090,PROD006,AG016,223666.77,0.0,11.56,24,10482.87,2020-10-15,2022-10-05,Soldé,Restructuration,24,251588.88
CTR0013639,CLI009996,PROD003,AG003,78773.74,0.0,12.21,12,7006.69,2017-07-13,2018-07-08,Soldé,Consommation,12,84080.28
CTR0013640,CLI006206,PROD004,AG021,62228.74,6222.87,8.99,12,5441.71,2019-10-25,2020-10-19,En cours,Équipement,12,65300.52
CTR0013641,CLI003013,PROD008,AG002,23916.44,0.0,9.01,42,666.05,2016-07-25,2020-01-06,En cours,Consommation,42,27974.1
CTR0013642,CLI001627,PROD001,AG009,53284.55,5328.45,8.3,36,1677.13,2021-08-24,2024-08-08,Soldé,Automobile,36,60376.68
CTR0013643,CLI005702,PROD005,AG014,42138.63,6320.79,11.52,12,3734.51,2016-07-07,2017-07-02,En cours,Automobile,12,44814.12
CTR0013644,CLI009183,PROD007,AG018,27217.88,0.0,7.98,36,852.66,2018-11-08,2021-10-23,En cours,Consommation,36,30695.76
CTR0013645,CLI008433,PROD006,AG013,251449.87,0.0,13.84,24,12053.84,2016-10-22,2018-10-12,Soldé,Restructuration,24,289292.16
CTR0013646,CLI001536,PROD001,AG002,215029.93,21502.99,7.85,72,3754.44,2018-05-23,2024-04-21,Restructuré,Automobile,72,270319.68
CTR0013647,CLI007377,PROD004,AG010,86052.52,8605.25,8.73,12,7514.65,2017-06-10,2018-06-05,En cours,Équipement,12,90175.8
CTR0013648,CLI009340,PROD002,AG017,145345.61,29069.12,7.8,60,2933.19,2017-03-23,2022-02-25,En cours,Automobile,60,175991.4
CTR0013649,CLI008100,PROD005,AG008,40299.29,6044.89,10.4,18,2427.69,2018-11-28,2020-05-21,En retard,Automobile,18,43698.42
CTR0013650,CLI008512,PROD007,AG012,62328.5,0.0,7.77,36,1946.54,2015-04-27,2018-04-11,En cours,Consommation,36,70075.44
CTR0013651,CLI009364,PROD006,AG001,62200.11,0.0,10.5,72,1168.05,2015-10-27,2021-09-25,Soldé,Restructuration,72,84099.6
CTR0013652,CLI000967,PROD008,AG012,117082.9,0.0,7.51,12,10158.35,2018-07-31,2019-07-26,En cours,Consommation,12,121900.2
CTR0013653,CLI005397,PROD005,AG012,62292.83,9343.92,9.86,48,1575.72,2022-12-18,2026-11-27,Restructuré,Automobile,48,75634.56
CTR0013654,CLI002636,PROD006,AG007,177578.69,0.0,10.88,72,3369.14,2015-10-13,2021-09-11,En cours,Restructuration,72,242578.08
CTR0013655,CLI000072,PROD008,AG008,118282.72,0.0,8.72,48,2927.77,2020-02-03,2024-01-13,En cours,Consommation,48,140532.96
CTR0013656,CLI004705,PROD006,AG013,150999.61,0.0,14.02,30,5995.88,2015-12-14,2018-06-01,En cours,Restructuration,30,179876.4
CTR0013657,CLI009182,PROD006,AG011,177114.77,0.0,11.8,84,3107.65,2018-11-27,2025-10-21,En retard,Restructuration,84,261042.6
CTR0013658,CLI005919,PROD002,AG001,38544.0,7708.8,7.95,12,3351.99,2018-04-23,2019-04-18,En cours,Automobile,12,40223.88
CTR0013659,CLI004320,PROD006,AG017,216995.57,0.0,14.84,48,6021.56,2019-03-18,2023-02-25,En cours,Restructuration,48,289034.88
CTR0013660,CLI009161,PROD008,AG015,41595.33,0.0,7.45,18,2449.53,2022-10-19,2024-04-11,En retard,Consommation,18,44091.54
CTR0013661,CLI001816,PROD006,AG008,165095.4,0.0,10.77,78,2952.32,2017-06-12,2023-11-08,En cours,Restructuration,78,230280.96
CTR0013662,CLI004836,PROD006,AG005,98770.09,0.0,12.06,30,3829.95,2020-12-09,2023-05-28,En cours,Restructuration,30,114898.5
CTR0013663,CLI003449,PROD001,AG013,78904.29,7890.43,5.82,84,1145.88,2020-02-28,2027-01-22,Soldé,Automobile,84,96253.92
CTR0013664,CLI007886,PROD005,AG010,50402.99,7560.45,11.89,12,4475.65,2020-06-01,2021-05-27,Soldé,Automobile,12,53707.8
CTR0013665,CLI007502,PROD002,AG004,100059.98,20012.0,7.24,18,5882.93,2015-11-23,2017-05-16,En cours,Automobile,18,105892.74
CTR0013666,CLI004855,PROD005,AG012,67688.46,10153.27,11.78,42,1974.42,2018-07-17,2021-12-28,Soldé,Automobile,42,82925.64
CTR0013667,CLI004928,PROD007,AG019,47326.81,0.0,8.46,18,2808.87,2016-06-03,2017-11-25,En cours,Consommation,18,50559.66
CTR0013668,CLI004867,PROD005,AG018,38162.15,5724.32,9.64,48,961.31,2015-09-13,2019-08-23,Soldé,Automobile,48,46142.88
CTR0013669,CLI002945,PROD001,AG007,212712.63,21271.26,6.08,42,5635.33,2017-10-16,2021-03-29,En cours,Automobile,42,236683.86
CTR0013670,CLI007211,PROD007,AG012,24109.86,0.0,7.55,24,1085.48,2022-05-09,2024-04-28,En cours,Consommation,24,26051.52
CTR0013671,CLI003526,PROD003,AG005,141476.01,0.0,11.58,12,12542.19,2020-07-22,2021-07-17,En retard,Consommation,12,150506.28
CTR0013672,CLI000003,PROD004,AG021,24737.83,2473.78,8.73,30,920.83,2018-12-25,2021-06-12,Soldé,Équipement,30,27624.9
CTR0013673,CLI009642,PROD003,AG002,89772.11,0.0,13.39,18,5532.63,2015-05-21,2016-11-11,En cours,Consommation,18,99587.34
CTR0013674,CLI004546,PROD008,AG012,76209.93,0.0,7.02,30,2777.17,2015-07-26,2018-01-11,Soldé,Consommation,30,83315.1
CTR0013675,CLI007563,PROD006,AG010,263306.26,0.0,13.16,84,4812.99,2022-02-01,2028-12-26,En cours,Restructuration,84,404291.16
CTR0013676,CLI005047,PROD006,AG020,144086.29,0.0,11.58,48,3764.7,2018-01-25,2022-01-04,En cours,Restructuration,48,180705.6
CTR0013677,CLI003161,PROD005,AG016,75122.54,11268.38,10.07,30,2842.93,2020-01-23,2022-07-11,En contentieux,Automobile,30,85287.9
CTR0013678,CLI004974,PROD002,AG021,23253.05,4650.61,10.09,42,659.45,2018-10-08,2022-03-21,Soldé,Automobile,42,27696.9
CTR0013679,CLI005305,PROD001,AG006,231676.37,23167.64,6.12,18,13503.49,2017-12-07,2019-05-31,En cours,Automobile,18,243062.82
CTR0013680,CLI004023,PROD008,AG016,51451.45,0.0,8.13,12,4478.77,2021-03-09,2022-03-04,Soldé,Consommation,12,53745.24
CTR0013681,CLI007878,PROD002,AG014,149788.09,29957.62,8.82,30,5581.87,2023-03-02,2025-08-18,Restructuré,Automobile,30,167456.1
CTR0013682,CLI006244,PROD005,AG008,70978.03,10646.7,9.17,24,3248.15,2020-08-25,2022-08-15,Restructuré,Automobile,24,77955.6
CTR0013683,CLI006314,PROD008,AG013,66402.17,0.0,6.99,30,2418.86,2016-10-17,2019-04-05,En contentieux,Consommation,30,72565.8
CTR0013684,CLI002984,PROD002,AG010,70447.38,14089.48,9.69,42,1984.5,2021-09-04,2025-02-15,En cours,Automobile,42,83349.0
CTR0013685,CLI007562,PROD003,AG021,109106.37,0.0,10.0,60,2318.19,2017-09-16,2022-08-21,En cours,Consommation,60,139091.4
CTR0013686,CLI004909,PROD007,AG001,46128.34,0.0,9.11,30,1725.15,2021-07-20,2024-01-06,En cours,Consommation,30,51754.5
CTR0013687,CLI009876,PROD006,AG010,186873.01,0.0,14.95,30,7503.78,2020-02-15,2022-08-03,En cours,Restructuration,30,225113.4
CTR0013688,CLI004488,PROD004,AG005,65074.19,6507.42,10.37,30,2471.76,2015-03-27,2017-09-12,En retard,Équipement,30,74152.8
CTR0013689,CLI001965,PROD007,AG016,24022.69,0.0,7.89,18,1419.5,2019-05-21,2020-11-11,En retard,Consommation,18,25551.0
CTR0013690,CLI009871,PROD008,AG021,92006.97,0.0,7.29,48,2215.62,2020-07-05,2024-06-14,En cours,Consommation,48,106349.76
CTR0013691,CLI004266,PROD003,AG010,129825.61,0.0,9.59,6,22246.84,2020-01-20,2020-07-18,En cours,Consommation,6,133481.04
CTR0013692,CLI001512,PROD007,AG001,46557.46,0.0,9.32,30,1745.72,2015-04-10,2017-09-26,En retard,Consommation,30,52371.6
CTR0013693,CLI007462,PROD004,AG006,16182.4,1618.24,9.21,42,452.19,2016-03-20,2019-09-01,En cours,Équipement,42,18991.98
CTR0013694,CLI009879,PROD003,AG003,71329.09,0.0,11.39,12,6317.17,2021-12-03,2022-11-28,En retard,Consommation,12,75806.04
CTR0013695,CLI006659,PROD005,AG010,70756.32,10613.45,8.55,30,2627.95,2022-12-20,2025-06-07,En cours,Automobile,30,78838.5
CTR0013696,CLI002236,PROD005,AG011,48554.15,7283.12,11.48,36,1600.66,2016-06-09,2019-05-25,En cours,Automobile,36,57623.76
CTR0013697,CLI004565,PROD006,AG019,118501.87,0.0,10.3,96,1817.03,2020-12-28,2028-11-16,En cours,Restructuration,96,174434.88
CTR0013698,CLI009703,PROD005,AG017,16768.94,2515.34,12.41,24,792.59,2020-03-17,2022-03-07,Soldé,Automobile,24,19022.16
CTR0013699,CLI009885,PROD001,AG012,356478.7,35647.87,5.94,84,5197.39,2022-03-30,2029-02-21,Soldé,Automobile,84,436580.76
CTR0013700,CLI005194,PROD004,AG009,99245.06,9924.51,9.01,48,2470.19,2021-11-22,2025-11-01,En retard,Équipement,48,118569.12
CTR0013701,CLI000274,PROD005,AG019,18963.15,2844.47,11.78,24,890.71,2019-02-23,2021-02-12,Soldé,Automobile,24,21377.04
CTR0013702,CLI008391,PROD001,AG009,432744.91,43274.49,5.94,78,6701.36,2016-06-05,2022-11-01,Soldé,Automobile,78,522706.08
CTR0013703,CLI007916,PROD005,AG003,71117.78,10667.67,11.06,42,2049.8,2015-12-20,2019-06-02,En cours,Automobile,42,86091.6
CTR0013704,CLI005151,PROD008,AG014,41342.22,0.0,8.27,60,843.62,2019-06-11,2024-05-15,En cours,Consommation,60,50617.2
CTR0013705,CLI009997,PROD003,AG008,125764.62,0.0,9.89,30,4748.91,2020-08-11,2023-01-28,Soldé,Consommation,30,142467.3
CTR0013706,CLI002205,PROD003,AG012,68613.36,0.0,10.96,36,2245.01,2019-11-03,2022-10-18,Soldé,Consommation,36,80820.36
CTR0013707,CLI005844,PROD006,AG014,206742.36,0.0,13.28,96,3507.23,2021-03-15,2029-02-01,En contentieux,Restructuration,96,336694.08
CTR0013708,CLI008679,PROD008,AG017,59440.59,0.0,8.33,36,1871.71,2020-11-17,2023-11-02,Restructuré,Consommation,36,67381.56
CTR0013709,CLI006012,PROD006,AG012,68254.88,0.0,13.39,24,3257.48,2016-03-10,2018-02-28,En cours,Restructuration,24,78179.52
CTR0013710,CLI002377,PROD006,AG009,127008.68,0.0,10.2,96,1940.72,2017-01-19,2024-12-08,Soldé,Restructuration,96,186309.12
CTR0013711,CLI001647,PROD002,AG016,40577.61,8115.52,10.02,30,1534.67,2019-04-21,2021-10-07,En retard,Automobile,30,46040.1
CTR0013712,CLI002810,PROD003,AG013,133231.11,0.0,13.79,18,8235.92,2018-06-05,2019-11-27,En cours,Consommation,18,148246.56
CTR0013713,CLI008824,PROD005,AG017,67297.13,10094.57,9.81,18,4035.78,2019-05-22,2020-11-12,Restructuré,Automobile,18,72644.04
CTR0013714,CLI004686,PROD004,AG014,26672.08,2667.21,9.72,30,1005.04,2019-06-20,2021-12-06,En cours,Équipement,30,30151.2
CTR0013715,CLI002958,PROD005,AG020,65448.46,9817.27,8.89,18,3897.28,2015-03-04,2016-08-25,En cours,Automobile,18,70151.04
CTR0013716,CLI003699,PROD007,AG004,63320.88,0.0,8.04,30,2336.96,2020-11-08,2023-04-27,Soldé,Consommation,30,70108.8
CTR0013717,CLI007051,PROD001,AG014,399814.34,39981.43,6.54,36,12261.19,2021-10-31,2024-10-15,En contentieux,Automobile,36,441402.84
CTR0013718,CLI006207,PROD001,AG004,143914.65,14391.47,8.14,30,5318.01,2018-11-26,2021-05-14,Soldé,Automobile,30,159540.3
CTR0013719,CLI000975,PROD005,AG002,11369.42,1705.41,12.24,30,441.83,2015-12-05,2018-05-23,En cours,Automobile,30,13254.9
CTR0013720,CLI001107,PROD005,AG005,44052.91,6607.94,10.1,30,1667.75,2022-06-26,2024-12-12,En cours,Automobile,30,50032.5
CTR0013721,CLI008061,PROD001,AG003,112357.57,11235.76,7.25,66,2069.37,2022-03-11,2027-08-12,En contentieux,Automobile,66,136578.42
CTR0013722,CLI000682,PROD007,AG001,43083.83,0.0,7.77,12,3743.21,2018-07-19,2019-07-14,En cours,Consommation,12,44918.52
CTR0013723,CLI004133,PROD007,AG013,48068.56,0.0,8.46,36,1516.52,2021-01-22,2024-01-07,En cours,Consommation,36,54594.72
CTR0013724,CLI000835,PROD003,AG014,110665.2,0.0,11.22,48,2872.04,2015-04-30,2019-04-09,En cours,Consommation,48,137857.92
CTR0013725,CLI001870,PROD008,AG006,34528.72,0.0,9.07,30,1290.7,2019-05-12,2021-10-28,En cours,Consommation,30,38721.0
CTR0013726,CLI001342,PROD003,AG007,76578.37,0.0,13.57,18,4725.95,2016-02-03,2017-07-27,En cours,Consommation,18,85067.1
CTR0013727,CLI002942,PROD002,AG012,130090.48,26018.1,10.87,18,7865.07,2019-10-15,2021-04-07,Restructuré,Automobile,18,141571.26
CTR0013728,CLI000746,PROD001,AG012,234328.02,23432.8,8.13,30,8657.93,2022-03-11,2024-08-27,En cours,Automobile,30,259737.9
CTR0013729,CLI004249,PROD003,AG018,104642.67,0.0,12.55,48,2783.99,2019-09-16,2023-08-26,En cours,Consommation,48,133631.52
CTR0013730,CLI001153,PROD005,AG011,25018.25,3752.74,9.75,36,804.34,2018-10-31,2021-10-15,Soldé,Automobile,36,28956.24
CTR0013731,CLI005687,PROD007,AG019,50239.78,0.0,8.28,24,2278.63,2019-05-24,2021-05-13,En cours,Consommation,24,54687.12
CTR0013732,CLI008653,PROD008,AG021,66424.34,0.0,9.22,36,2119.08,2015-04-04,2018-03-19,En cours,Consommation,36,76286.88
CTR0013733,CLI000101,PROD005,AG004,27033.54,4055.03,8.53,18,1605.32,2016-05-10,2017-11-01,En contentieux,Automobile,18,28895.76
CTR0013734,CLI006133,PROD002,AG020,127229.3,25445.86,7.56,30,4667.67,2015-07-30,2018-01-15,Soldé,Automobile,30,140030.1
CTR0013735,CLI007244,PROD007,AG009,31291.83,0.0,8.58,18,1858.9,2018-02-05,2019-07-30,Soldé,Consommation,18,33460.2
CTR0013736,CLI000553,PROD005,AG004,30504.44,4575.67,9.55,12,2675.44,2020-05-24,2021-05-19,En cours,Automobile,12,32105.28
CTR0013737,CLI005054,PROD008,AG006,11561.72,0.0,8.73,54,259.68,2021-03-29,2025-09-04,En cours,Consommation,54,14022.72
CTR0013738,CLI003458,PROD007,AG020,57554.66,0.0,9.17,30,2154.08,2016-07-30,2019-01-16,En retard,Consommation,30,64622.4
CTR0013739,CLI008098,PROD001,AG015,442358.07,44235.81,5.6,12,37990.9,2017-12-02,2018-11-27,Soldé,Automobile,12,455890.8
CTR0013740,CLI000111,PROD004,AG004,40512.79,4051.28,9.08,24,1852.3,2022-02-19,2024-02-09,En cours,Équipement,24,44455.2
CTR0013741,CLI005036,PROD002,AG014,103835.12,20767.02,7.04,48,2488.39,2019-04-23,2023-04-02,Restructuré,Automobile,48,119442.72
CTR0013742,CLI003551,PROD002,AG006,69944.92,13988.98,9.58,42,1966.7,2021-10-18,2025-03-31,Soldé,Automobile,42,82601.4
CTR0013743,CLI007493,PROD005,AG006,31755.95,4763.39,10.98,24,1479.78,2022-02-17,2024-02-07,En cours,Automobile,24,35514.72
CTR0013744,CLI008969,PROD002,AG020,178814.2,35762.84,7.34,54,3898.32,2021-12-27,2026-06-04,En retard,Automobile,54,210509.28
CTR0013745,CLI001601,PROD001,AG011,167710.35,16771.03,6.32,36,5126.43,2018-12-18,2021-12-02,En cours,Automobile,36,184551.48
CTR0013746,CLI002779,PROD003,AG017,138839.15,0.0,11.55,60,3056.92,2019-05-14,2024-04-17,En cours,Consommation,60,183415.2
CTR0013747,CLI005025,PROD008,AG018,75522.43,0.0,7.94,18,4464.35,2022-03-21,2023-09-12,En cours,Consommation,18,80358.3
CTR0013748,CLI000235,PROD005,AG015,26958.03,4043.7,11.23,48,699.76,2019-12-06,2023-11-15,En cours,Automobile,48,33588.48
CTR0013749,CLI006563,PROD007,AG010,38548.68,0.0,8.21,18,2283.48,2017-04-09,2018-10-01,En cours,Consommation,18,41102.64
CTR0013750,CLI009006,PROD003,AG009,85180.73,0.0,10.59,24,3953.89,2020-11-01,2022-10-22,Soldé,Consommation,24,94893.36
CTR0013751,CLI005012,PROD004,AG003,39145.33,3914.53,8.75,42,1085.39,2020-05-31,2023-11-12,Soldé,Équipement,42,45586.38
CTR0013752,CLI004191,PROD002,AG020,150081.3,30016.26,9.25,42,4196.6,2022-08-05,2026-01-16,En cours,Automobile,42,176257.2
CTR0013753,CLI005392,PROD006,AG010,71212.37,0.0,10.87,96,1113.65,2020-01-28,2027-12-17,Soldé,Restructuration,96,106910.4
CTR0013754,CLI005722,PROD005,AG010,71198.56,10679.78,8.94,48,1769.75,2021-07-23,2025-07-02,Restructuré,Automobile,48,84948.0
CTR0013755,CLI009614,PROD002,AG005,38924.7,7784.94,7.96,12,3385.28,2018-09-23,2019-09-18,En cours,Automobile,12,40623.36
CTR0013756,CLI002638,PROD003,AG007,17555.59,0.0,11.02,12,1551.76,2022-11-19,2023-11-14,En cours,Consommation,12,18621.12
CTR0013757,CLI005969,PROD008,AG001,116956.37,0.0,6.55,36,3587.26,2023-01-11,2025-12-26,Soldé,Consommation,36,129141.36
CTR0013758,CLI009864,PROD002,AG002,45060.17,9012.03,9.35,54,1025.47,2020-07-17,2024-12-23,En cours,Automobile,54,55375.38
CTR0013759,CLI009566,PROD008,AG004,78410.18,0.0,6.98,30,2855.92,2021-06-11,2023-11-28,Soldé,Consommation,30,85677.6
CTR0013760,CLI008232,PROD006,AG004,122111.54,0.0,10.31,36,3957.99,2017-08-19,2020-08-03,Soldé,Restructuration,36,142487.64
CTR0013761,CLI005914,PROD001,AG005,178135.63,17813.56,6.97,48,4263.2,2020-12-11,2024-11-20,En cours,Automobile,48,204633.6
CTR0013762,CLI009579,PROD007,AG013,40555.9,0.0,7.75,24,1829.61,2015-02-01,2017-01-21,En cours,Consommation,24,43910.64
CTR0013763,CLI000929,PROD004,AG005,79625.3,7962.53,8.43,48,1960.0,2016-07-12,2020-06-21,Restructuré,Équipement,48,94080.0
CTR0013764,CLI002214,PROD007,AG002,65246.54,0.0,8.77,18,3881.67,2016-10-07,2018-03-31,En cours,Consommation,18,69870.06
CTR0013765,CLI000494,PROD007,AG021,55090.63,0.0,8.03,18,3258.83,2018-12-02,2020-05-25,En retard,Consommation,18,58658.94
CTR0013766,CLI005768,PROD004,AG013,71771.96,7177.2,9.07,30,2682.87,2021-09-26,2024-03-14,Restructuré,Équipement,30,80486.1
CTR0013767,CLI000962,PROD003,AG016,119071.93,0.0,12.01,18,7261.8,2018-09-19,2020-03-12,En cours,Consommation,18,130712.4
CTR0013768,CLI003946,PROD006,AG005,204134.32,0.0,14.68,24,9866.78,2021-08-25,2023-08-15,En cours,Restructuration,24,236802.72
CTR0013769,CLI001034,PROD005,AG007,39362.41,5904.36,9.56,48,990.04,2023-02-23,2027-02-02,En cours,Automobile,48,47521.92
CTR0013770,CLI005127,PROD006,AG002,144319.63,0.0,10.14,42,4096.27,2022-09-28,2026-03-11,En cours,Restructuration,42,172043.34
CTR0013771,CLI008790,PROD006,AG009,259650.91,0.0,13.24,72,5245.21,2017-01-08,2022-12-08,En cours,Restructuration,72,377655.12
CTR0013772,CLI008238,PROD005,AG002,19391.68,2908.75,9.79,42,547.18,2018-09-08,2022-02-19,En cours,Automobile,42,22981.56
CTR0013773,CLI002543,PROD002,AG021,38051.34,7610.27,10.35,54,884.42,2017-10-30,2022-04-07,Soldé,Automobile,54,47758.68
CTR0013774,CLI004550,PROD003,AG010,21841.78,0.0,10.51,12,1925.42,2017-12-09,2018-12-04,En cours,Consommation,12,23105.04
CTR0013775,CLI005605,PROD001,AG021,282126.43,28212.64,7.13,12,24428.39,2022-08-01,2023-07-27,Soldé,Automobile,12,293140.68
CTR0013776,CLI004338,PROD003,AG003,36785.08,0.0,12.3,6,6352.66,2021-11-25,2022-05-24,En cours,Consommation,6,38115.96
CTR0013777,CLI006241,PROD007,AG018,25010.08,0.0,9.47,36,800.8,2017-06-19,2020-06-03,En cours,Consommation,36,28828.8
CTR0013778,CLI003595,PROD002,AG016,185071.33,37014.27,10.11,36,5981.29,2018-06-27,2021-06-11,En retard,Automobile,36,215326.44
CTR0013779,CLI005212,PROD002,AG007,103946.01,20789.2,10.98,24,4843.73,2021-02-21,2023-02-11,En cours,Automobile,24,116249.52
CTR0013780,CLI002789,PROD004,AG017,88040.21,8804.02,8.75,36,2789.42,2015-12-22,2018-12-06,En retard,Équipement,36,100419.12
CTR0013781,CLI000899,PROD005,AG020,76112.15,11416.82,9.37,18,4549.03,2019-04-21,2020-10-12,Soldé,Automobile,18,81882.54
CTR0013782,CLI004687,PROD005,AG016,10128.86,1519.33,10.14,18,608.96,2022-11-29,2024-05-22,En cours,Automobile,18,10961.28
CTR0013783,CLI008707,PROD008,AG009,72647.04,0.0,9.09,42,2025.9,2016-07-31,2020-01-12,Soldé,Consommation,42,85087.8
CTR0013784,CLI007334,PROD002,AG004,166573.44,33314.69,8.97,60,3455.37,2023-02-11,2028-01-16,En cours,Automobile,60,207322.2
CTR0013785,CLI005781,PROD005,AG004,52426.52,7863.98,11.74,18,3190.75,2022-10-31,2024-04-23,En cours,Automobile,18,57433.5
CTR0013786,CLI004117,PROD003,AG011,72177.98,0.0,11.75,54,1727.38,2019-08-18,2024-01-24,En retard,Consommation,54,93278.52
CTR0013787,CLI001517,PROD004,AG014,40486.64,4048.66,11.0,48,1046.4,2016-06-21,2020-05-31,En cours,Équipement,48,50227.2
CTR0013788,CLI008343,PROD005,AG015,50773.23,7615.98,12.35,30,1975.76,2022-01-28,2024-07-16,En cours,Automobile,30,59272.8
CTR0013789,CLI003118,PROD003,AG014,49638.86,0.0,10.49,30,1888.24,2018-03-19,2020-09-04,En cours,Consommation,30,56647.2
CTR0013790,CLI009302,PROD008,AG019,43381.61,0.0,9.38,36,1387.21,2020-05-16,2023-05-01,Restructuré,Consommation,36,49939.56
CTR0013791,CLI009361,PROD002,AG006,95735.42,19147.08,7.81,12,8319.47,2022-11-05,2023-10-31,Soldé,Automobile,12,99833.64
CTR0013792,CLI007965,PROD003,AG018,51362.0,0.0,10.01,60,1091.54,2015-10-07,2020-09-10,En cours,Consommation,60,65492.4
CTR0013793,CLI000743,PROD008,AG010,65772.25,0.0,8.19,60,1339.61,2016-01-19,2020-12-23,En cours,Consommation,60,80376.6
CTR0013794,CLI000057,PROD002,AG006,114983.03,22996.61,9.13,60,2394.12,2015-10-06,2020-09-09,En cours,Automobile,60,143647.2
CTR0013795,CLI005264,PROD002,AG002,194607.92,38921.58,8.01,36,6099.2,2016-03-11,2019-02-24,Soldé,Automobile,36,219571.2
CTR0013796,CLI005640,PROD008,AG009,20130.89,0.0,7.61,42,547.48,2022-03-02,2025-08-13,En cours,Consommation,42,22994.16
CTR0013797,CLI000555,PROD005,AG013,10051.94,1507.79,12.15,30,390.21,2015-08-26,2018-02-11,Soldé,Automobile,30,11706.3
